id,cltv
120290,114537.94638141511
120291,133141.15062331274
120292,52015.09234279799
120293,116823.87286826223
120294,54066.737418891564
120295,100398.95179837642
120296,154405.90335727241
120297,126011.31609992926
120298,141971.0839095628
120299,52511.66344710324
120300,130841.07029913003
120301,126851.63640302105
120302,47961.44716628171
120303,145871.12693747264
120304,57045.45906231262
120305,143979.6026765605
120306,141364.2603266745
120307,50039.84044903139
120308,134980.56747566155
120309,123774.12944438889
120310,53334.369857245685
120311,134670.52119828347
120312,97726.89807613082
120313,50470.58777675104
120314,50490.36783957371
120315,50879.96644557665
120316,148198.35121414263
120317,98133.51682117737
120318,52380.1543458493
120319,98943.70453559721
120320,115404.33271169232
120321,127737.74407643838
120322,135413.19126602798
120323,131005.42528439229
120324,96415.71905508076
120325,139567.7505685124
120326,146526.8035001724
120327,53197.59110670449
120328,58348.24719275124
120329,56100.280730029626
120330,118490.53775714697
120331,95546.3767441911
120332,137185.42815234745
120333,57799.4913981613
120334,117733.19392049235
120335,126465.23537132573
120336,48511.08581382168
120337,48695.20347119809
120338,90266.20388034893
120339,96088.7800131446
120340,120647.51084029717
120341,118428.96385154325
120342,51100.03079339614
120343,127608.38754910453
120344,133781.03110325235
120345,115344.55821980469
120346,126225.14996034477
120347,102006.38246152668
120348,133357.82370264118
120349,122993.61934426473
120350,61715.402749297835
120351,154573.6716072006
120352,109663.87076609729
120353,51897.86654157802
120354,53603.05558282847
120355,121624.36391132072
120356,127663.99075094514
120357,97894.92824472746
120358,91618.76849692469
120359,112063.9596323877
120360,137626.7300238379
120361,92632.62279324497
120362,149473.81642261602
120363,94342.9260333172
120364,130402.8293172652
120365,47631.18569110247
120366,129342.8015546982
120367,105418.46586167462
120368,106516.58299771912
120369,47668.08401080912
120370,161255.43900809097
120371,105998.78518802466
120372,51056.479241519635
120373,51154.71114398901
120374,50005.124382387374
120375,47255.46475535114
120376,123345.92726430572
120377,131181.02981793712
120378,139466.20200711052
120379,106219.59195912101
120380,55077.38967883939
120381,47735.106213259336
120382,116705.08577825787
120383,97696.27201612403
120384,134513.081193185
120385,124615.17753568187
120386,51484.07811528649
120387,52190.44266298501
120388,130706.03198986761
120389,102027.15642272524
120390,130297.53741967358
120391,50080.475651065884
120392,51727.99469261701
120393,126558.31572061876
120394,114626.62549703682
120395,133350.7842527063
120396,52684.845964869135
120397,149134.6601792903
120398,155080.92295985034
120399,99292.96811625242
120400,125106.93772871075
120401,129814.19650328884
120402,133804.10954350163
120403,54214.557049808136
120404,115129.20479043756
120405,134184.5248273224
120406,127387.52391398646
120407,156942.61958263
120408,118250.18962595871
120409,53375.689450164085
120410,106672.19205631259
120411,108824.06024083232
120412,46992.566220367284
120413,134991.55840487173
120414,113832.31010617074
120415,49162.94037924693
120416,119545.82770730807
120417,139638.53700798308
120418,98144.32537448655
120419,62171.642211950064
120420,50436.876936733745
120421,50612.68015071299
120422,94995.13446672139
120423,49226.35385696928
120424,96678.43804005857
120425,50845.16357769096
120426,45785.37216573486
120427,131621.8050711695
120428,154316.32872178894
120429,139802.59285621575
120430,125619.41912813587
120431,96193.29469149261
120432,139242.02340511218
120433,133082.3678772471
120434,143252.29490718135
120435,51607.465687661366
120436,122008.84393349571
120437,48509.843531359824
120438,46074.916887054
120439,146091.38391233
120440,49160.30926944442
120441,117264.51503372757
120442,50313.80722835324
120443,53483.0039440889
120444,124265.86772573923
120445,111448.76490228911
120446,126424.40698121914
120447,138745.5418363351
120448,100845.55845702458
120449,135564.4881194596
120450,90779.06539075867
120451,111497.25986860266
120452,153759.8169162412
120453,125001.93965636281
120454,141314.36276242798
120455,50557.72749676453
120456,63889.15856760741
120457,102263.05156010782
120458,53406.70440924312
120459,49077.490245188055
120460,51732.20196115445
120461,50255.53184609085
120462,125607.73019625717
120463,51143.782923065
120464,139891.25209237105
120465,52404.76089684543
120466,98144.32537448655
120467,48655.53043833095
120468,144398.0136942838
120469,129102.67389842542
120470,50725.23261330979
120471,134469.7532598451
120472,129572.41901218635
120473,118183.9539670238
120474,51437.410131228586
120475,108967.34143521736
120476,52920.05485077922
120477,103862.04814233124
120478,59464.17686145601
120479,149401.41946383717
120480,88299.53491758174
120481,51906.69522292847
120482,131667.98098695464
120483,117211.7761616267
120484,139372.41943581973
120485,57807.628601157405
120486,49820.64917526156
120487,115701.62441760892
120488,119360.79312073815
120489,121434.5423676429
120490,169812.71639392484
120491,122412.17826230048
120492,48836.76672345687
120493,125394.78430909883
120494,48684.09149842854
120495,123879.9051749635
120496,90618.69178614233
120497,116476.62837922116
120498,126186.56768283529
120499,58795.828263956864
120500,112069.90085417703
120501,100596.84761370375
120502,52742.7555845421
120503,49942.63065763809
120504,51983.1866234127
120505,142939.8121356691
120506,47931.402843647615
120507,159957.32337120775
120508,140496.8519739373
120509,138532.32206991786
120510,105511.95109493136
120511,146502.68840067374
120512,52135.9425113519
120513,132915.36360852618
120514,104000.70251115838
120515,143333.56725523336
120516,48508.39041036487
120517,138091.09379282198
120518,121562.28866061012
120519,142851.51017603255
120520,132348.7143725536
120521,97689.42011985833
120522,132215.65032384443
120523,119450.63063433376
120524,109810.8591279624
120525,133963.52426101247
120526,50799.27729274161
120527,99778.69412302907
120528,48658.7847070891
120529,114993.7672733579
120530,58720.20088489154
120531,111630.48640649409
120532,59820.5096298654
120533,123643.39807650975
120534,129627.79524060505
120535,135335.96393199224
120536,107151.3923388308
120537,104108.28590103364
120538,125572.03524818723
120539,134547.69956435866
120540,50860.23208021643
120541,159993.91543383087
120542,111893.50028752253
120543,127001.08403187613
120544,55434.55542721035
120545,144936.05966928732
120546,96169.67317198365
120547,53486.68173361203
120548,98377.21397285502
120549,143140.31388434774
120550,48168.91486471105
120551,130411.85121587504
120552,107497.670720745
120553,137784.4441921629
120554,56770.41663739649
120555,140496.8519739373
120556,159161.86574862926
120557,130903.90509607029
120558,51598.96318702635
120559,57807.628601157405
120560,128352.09380369708
120561,137626.7300238379
120562,131632.61461305077
120563,125777.82952494908
120564,122422.08188277358
120565,114176.84144087476
120566,114420.32808815366
120567,50880.876867242085
120568,129746.40961129747
120569,89303.82210750676
120570,128205.0289508704
120571,85312.89040899673
120572,51953.93539348256
120573,121426.29842589972
120574,111568.27373604014
120575,82305.47737282574
120576,110153.1384536539
120577,45813.4122802744
120578,137674.37709668116
120579,48996.3704856623
120580,125603.8254029807
120581,123690.92971858339
120582,55898.37410917279
120583,53559.44348329379
120584,123345.92726430572
120585,125854.65255129014
120586,52430.16476209368
120587,50630.55932331275
120588,121715.51745943996
120589,124561.94077282431
120590,131175.0885961478
120591,50596.46797531603
120592,162481.89314615258
120593,48511.08581382168
120594,119429.4729812592
120595,49817.515504155526
120596,148803.7428427426
120597,137052.1759655726
120598,137591.4494729403
120599,47255.46475535114
120600,53153.57833667201
120601,49014.80103673326
120602,122977.33609659642
120603,50646.61867874496
120604,48653.63065711433
120605,49934.44590084785
120606,139069.81924576318
120607,53996.02326718655
120608,119827.16755986528
120609,125385.72150274087
120610,116639.7715728145
120611,52348.84400297045
120612,118411.5581463011
120613,139280.7003336296
120614,116925.7888550437
120615,138200.27270766158
120616,62124.5207126674
120617,107195.56107714467
120618,132357.7777695661
120619,51244.25459683925
120620,118099.33927394863
120621,142851.74984663073
120622,98483.19724403921
120623,153374.3637723217
120624,123016.11134861887
120625,136244.1504802531
120626,134854.34916501777
120627,123710.98777781405
120628,109207.5341209281
120629,129825.36664084771
120630,126215.23694086086
120631,95927.18402496283
120632,130172.63295288266
120633,91254.3499137898
120634,49849.2523116229
120635,50668.537997199935
120636,93417.41457981367
120637,93690.04538345984
120638,154337.0810011218
120639,49625.449364370885
120640,56329.12761559994
120641,101281.80008697658
120642,138115.15704107648
120643,118237.40158527438
120644,120061.46097838032
120645,124426.06833971919
120646,105732.73446160227
120647,145771.64359867582
120648,97524.39952708624
120649,92346.73832242248
120650,92408.01503650335
120651,107155.71285857062
120652,107766.19254427696
120653,60733.15929343846
120654,124199.62095718307
120655,138088.4432944619
120656,98503.18014849354
120657,103439.76899713332
120658,127792.146250354
120659,51824.740645477636
120660,159095.6356301328
120661,49388.527933138335
120662,90859.32306986563
120663,126179.81361225215
120664,112525.4745605491
120665,153807.68733159595
120666,46136.10638318387
120667,52285.98187323237
120668,136047.80806305908
120669,128564.4055292366
120670,49102.261086592385
120671,112678.97088689833
120672,131387.00227304804
120673,148913.80633377537
120674,126269.58416760189
120675,92910.76309365436
120676,152928.7575866837
120677,122408.87403704229
120678,112322.5498550882
120679,135505.43177417872
120680,53746.76351638503
120681,46160.941735328306
120682,53135.31710774497
120683,49773.65192012681
120684,50940.79224259142
120685,100845.55845702458
120686,52899.000387975066
120687,48450.122578310875
120688,49734.57685169305
120689,116289.97143709258
120690,112700.06867714031
120691,54260.34387799395
120692,118252.52486122628
120693,159865.52167217195
120694,48522.001866191255
120695,105634.78008894331
120696,118945.3517004071
120697,52506.95543499999
120698,52698.38686068881
120699,53133.20084232284
120700,53110.2184205653
120701,139466.20200711052
120702,125770.66276074648
120703,57689.14123696591
120704,154971.3884722134
120705,157995.2354311217
120706,156582.68586981713
120707,53608.74334233399
120708,49719.851056603584
120709,54180.44854792513
120710,110729.52664130888
120711,88977.6564844804
120712,96193.29469149261
120713,125505.16987637052
120714,120281.82875704729
120715,128749.51927266183
120716,94003.9232468032
120717,100875.92820724467
120718,97672.50388113932
120719,49504.476152738695
120720,99245.37636031336
120721,143160.9795781077
120722,142644.3924526019
120723,52208.16050447939
120724,112477.27218279248
120725,48725.85270744044
120726,160204.30791721947
120727,110290.47888919011
120728,120804.06488756224
120729,47255.46475535114
120730,107675.25694190135
120731,115059.25072766858
120732,126099.55082577492
120733,49010.75535487017
120734,103586.86167708135
120735,50924.07279865599
120736,94025.59664007506
120737,48900.80514205514
120738,131040.53716154957
120739,122637.18473516035
120740,94153.76629937506
120741,46329.61772210573
120742,122012.98827164399
120743,47071.16771006811
120744,122039.71368995833
120745,57657.8162198337
120746,50793.33607095229
120747,49809.77603679381
120748,106405.85981537978
120749,116953.84818095688
120750,122158.43823118195
120751,88571.03773943384
120752,50476.14360729706
120753,51167.62316658641
120754,112093.87776422543
120755,139696.75200982092
120756,52241.88863771397
120757,131273.35619813492
120758,48655.53043833095
120759,50261.58548428262
120760,113652.48413074616
120761,115847.8049159354
120762,126011.31609992926
120763,109572.27055151248
120764,52429.9307433816
120765,51269.30514278065
120766,123964.2597482561
120767,130096.1797166061
120768,51855.287553673974
120769,53481.51280739489
120770,111920.35544248861
120771,138204.93137858313
120772,53891.59793978858
120773,118448.86298914623
120774,51523.995291810555
120775,126573.43573086314
120776,125772.72752347935
120777,103124.64393911102
120778,127128.01044906024
120779,101397.67352803521
120780,89186.46100151594
120781,49582.29555394505
120782,88575.2167343709
120783,156025.51439526933
120784,134311.4478122645
120785,127520.01084397362
120786,136942.39977905434
120787,50126.234701306465
120788,141140.65329071047
120789,157377.2416980793
120790,144936.05966928732
120791,126816.53710395744
120792,107737.81113314006
120793,48344.32388343077
120794,125452.89068146216
120795,93534.866640523
120796,111226.33393619773
120797,122935.6020112121
120798,147689.88465142777
120799,53255.71876699792
120800,51932.04188465805
120801,139734.43872457836
120802,53678.763311490584
120803,132214.96858017912
120804,92334.59943408445
120805,50517.194993065896
120806,99554.69550810425
120807,126622.29005911932
120808,49365.23710768629
120809,147790.72142757004
120810,85477.27060247216
120811,150665.63031318964
120812,51924.398706130254
120813,48509.843531359824
120814,146413.6678599211
120815,49151.77022106283
120816,107806.92041454172
120817,50171.49987271487
120818,52651.89904158312
120819,129461.88402317118
120820,49227.57823575327
120821,99048.17719179703
120822,149949.93459292973
120823,119723.64141813517
120824,110664.47801983645
120825,54533.60224742149
120826,53453.91501211462
120827,51007.340698583095
120828,145002.30555768157
120829,135990.45447892978
120830,49404.687946920014
120831,51264.869749969446
120832,120313.59275354582
120833,137959.00407490163
120834,122799.48330061382
120835,107548.72548314495
120836,130485.0424536076
120837,110231.00982664542
120838,119531.18985465354
120839,155532.82120836357
120840,63076.774215719
120841,103446.91203849869
120842,92725.34442974548
120843,50227.25104802847
120844,50051.90624493518
120845,52021.81818282768
120846,94868.67556513245
120847,133938.98542571158
120848,113349.4236509294
120849,115153.09728834433
120850,52003.253184440604
120851,107087.44830559303
120852,105445.79855769157
120853,53251.24236485177
120854,101951.14674294017
120855,103446.91203849869
120856,98450.84621441951
120857,52509.21674310953
120858,98515.97337667621
120859,139194.8724041512
120860,129362.1856867216
120861,49031.25137408228
120862,138567.20965023348
120863,141716.33102382964
120864,57807.628601157405
120865,99400.37317623578
120866,131436.425127293
120867,138384.9510617718
120868,53291.27339591953
120869,143871.95773513825
120870,109998.01817987974
120871,118878.18177987557
120872,54103.50555760474
120873,48642.077992825165
120874,48628.386481041125
120875,52459.587152527245
120876,106495.23164279408
120877,52230.230733443386
120878,97921.90101089841
120879,125027.80270284205
120880,118670.36587445132
120881,49954.77359059732
120882,126871.81667793095
120883,48048.763949638436
120884,129869.69196207453
120885,97921.90101089841
120886,59430.870027107754
120887,98203.01447237708
120888,93617.382867065
120889,106727.26845580993
120890,92435.08579822641
120891,116382.09770969833
120892,137918.55880442873
120893,110793.31390966845
120894,136439.84442893005
120895,48000.291004466664
120896,124495.91939055065
120897,98133.51682117737
120898,49416.972241654854
120899,128201.55105811414
120900,127826.59110331102
120901,115829.72038714794
120902,139696.75200982092
120903,141193.9102800676
120904,51107.10782887927
120905,102032.51135539939
120906,58829.11294432974
120907,46096.4500116301
120908,131610.4521479016
120909,111112.87579968806
120910,47524.9248315617
120911,103586.86167708135
120912,134866.2216912128
120913,107128.74257696795
120914,49024.61915615213
120915,130833.61077466287
120916,135650.9869712435
120917,51791.591421617806
120918,49128.73582184734
120919,160981.69918376175
120920,49165.030964293655
120921,122665.226247668
120922,49567.67161605372
120923,112388.13123519765
120924,132754.57057827612
120925,105248.42080832033
120926,125452.89068146216
120927,50199.39017073745
120928,133751.32931325692
120929,115435.49956305751
120930,150189.0188194566
120931,62664.2031827535
120932,50116.79455020728
120933,126565.88492411256
120934,53482.52278313448
120935,101397.67352803521
120936,112219.77612807458
120937,152017.3576159996
120938,131257.30173249022
120939,63700.31937544291
120940,53200.12279663976
120941,111167.33064627612
120942,117582.94858454278
120943,132730.25336383382
120944,52333.3716592432
120945,52736.461385099276
120946,114133.85770536013
120947,147771.49570676213
120948,154381.88463017502
120949,136688.54632918918
120950,116619.1392543846
120951,100274.3805752641
120952,92346.73832242248
120953,87923.6025944116
120954,128428.90245530776
120955,108643.14272639643
120956,50088.00511778446
120957,55371.86485508556
120958,130490.98367539693
120959,50879.91718508794
120960,126567.49450907382
120961,94447.45658954304
120962,51737.895998733
120963,58313.834313923675
120964,135332.0478687792
120965,89789.12231862408
120966,96975.18996129108
120967,142851.51017603255
120968,111144.02975418027
120969,144400.62313779432
120970,51103.67491674885
120971,48366.76210518641
120972,100065.74923690491
120973,124025.86429526022
120974,48511.08581382168
120975,110512.67804130455
120976,133785.96388791857
120977,111091.07642197753
120978,52247.69392484742
120979,51218.217734600505
120980,118213.19182504993
120981,153466.9220424251
120982,103446.51827084101
120983,52239.56220053763
120984,109853.46309349258
120985,47341.80944507584
120986,105890.29011714364
120987,118073.75427363352
120988,50599.89311338629
120989,137987.3019628107
120990,130470.7245816194
120991,149889.86809880735
120992,116295.9126588819
120993,49995.48914979069
120994,51883.14776731811
120995,50049.82176049984
120996,136326.3636165955
120997,53330.50890419481
120998,148357.55421630744
120999,58329.36416257524
121000,127608.38754910453
121001,103029.23200954661
121002,122267.018384764
121003,51934.27572503195
121004,87803.64610825991
121005,101119.70231454492
121006,48335.80208990331
121007,53288.73937527949
121008,52055.50703819869
121009,51402.207352302146
121010,133599.2422113028
121011,131423.66722418123
121012,56301.47904716582
121013,100990.27049656188
121014,49457.48982974749
121015,50275.82596767056
121016,50157.09856398375
121017,131859.55640115
121018,123925.2000174348
121019,101994.01822378377
121020,100952.71911855454
121021,52084.77638773073
121022,108985.79934378772
121023,127592.72579934142
121024,134391.7198865121
121025,89028.31456808833
121026,53554.66864086855
121027,127968.30394245703
121028,118107.35434406437
121029,49187.2577238206
121030,107295.59602038463
121031,96310.65579748343
121032,157821.52595940416
121033,51630.161156304996
121034,47572.79414859327
121035,152756.98589054676
121036,103642.12129320395
121037,126859.52571722932
121038,50565.65568256488
121039,108781.22741889207
121040,126092.70604239524
121041,143860.76049704777
121042,97312.3814140543
121043,51729.29922425031
121044,90881.20965136074
121045,49784.023261694165
121046,154805.9427070055
121047,49624.12840394098
121048,103554.67766183971
121049,95787.8049817358
121050,51705.09041455848
121051,48657.12345957152
121052,135564.36661698003
121053,127001.08403187613
121054,103699.1476115389
121055,58389.83605674125
121056,62331.66668175617
121057,133874.19595600205
121058,98309.97222240659
121059,113515.61071382329
121060,49805.19220330065
121061,52695.17299375314
121062,151961.98218461068
121063,149143.36958202661
121064,50186.45789373981
121065,149710.1160094559
121066,97904.48251264977
121067,57486.72745923102
121068,48695.20347119809
121069,142960.63715757718
121070,97822.93214107455
121071,131181.02981793712
121072,137507.2676390136
121073,122573.6679854231
121074,116476.72431667217
121075,148505.00081480172
121076,166412.15492028708
121077,47205.49475458153
121078,122906.08165999438
121079,121743.25260561795
121080,109146.11312098474
121081,53811.76505010865
121082,115583.0690774631
121083,48344.32388343077
121084,125572.03524818723
121085,117227.82797396157
121086,47027.09407397693
121087,113552.34835639028
121088,50934.05428371789
121089,113959.13373140527
121090,99607.56863327892
121091,93524.94451149904
121092,51684.930666390144
121093,131633.1801841379
121094,61067.69152509222
121095,143146.8657009509
121096,50158.81421405493
121097,120588.99003524463
121098,98489.46084480088
121099,105921.6830662281
121100,66003.05907865832
121101,53997.0473975522
121102,139334.69010225206
121103,48657.12345957152
121104,107607.12338998988
121105,139717.19819736748
121106,50758.367557091486
121107,51767.333362530124
121108,103869.14255764215
121109,52158.91285741711
121110,88120.97550150203
121111,59903.84712999955
121112,139286.6415554189
121113,51747.29365669297
121114,125685.1042058494
121115,98077.98482962223
121116,132960.08063925937
121117,135261.0475304971
121118,114425.52716344717
121119,148028.47744904115
121120,93868.28286270174
121121,109210.07725259355
121122,88575.2167343709
121123,50073.89297135595
121124,57341.33885169625
121125,93760.38713751252
121126,108354.70286474412
121127,97841.6642585262
121128,86857.76921978052
121129,103352.11994298986
121130,52112.759309960486
121131,49187.2577238206
121132,152436.36414728896
121133,141032.9027381827
121134,107019.98962976939
121135,114111.44998109405
121136,51753.496466853
121137,50345.43978100388
121138,143555.32517660884
121139,54507.89255301729
121140,94003.9232468032
121141,133868.8709787348
121142,52684.845964869135
121143,100925.26203842775
121144,52028.55502713988
121145,50080.31280755843
121146,97401.25714305752
121147,105450.22914406894
121148,128787.78519805662
121149,101060.21956357699
121150,150192.57460977358
121151,51040.17165630259
121152,61758.24384110058
121153,129918.58354743285
121154,166389.67051518348
121155,132959.87553181418
121156,119341.39442667898
121157,107083.38972204126
121158,94995.13446672139
121159,119821.03627305992
121160,107736.1174480781
121161,106974.66433493234
121162,108203.62996913321
121163,48240.43191458611
121164,50634.54012644656
121165,139494.87126513608
121166,142628.2640849382
121167,123847.4599792619
121168,50699.69848254061
121169,116382.09770969833
121170,48519.386136125315
121171,86079.53586220855
121172,48616.80656462349
121173,130957.33743574406
121174,49568.027014727995
121175,147028.28873210162
121176,48658.7847070891
121177,110225.552791882
121178,48616.80656462349
121179,110898.36253717382
121180,119245.59383706664
121181,108538.45779736055
121182,152364.8042106508
121183,52168.87498643948
121184,114888.1038808627
121185,48432.80833039064
121186,115998.44184667786
121187,111360.62298608066
121188,130243.72172296754
121189,125673.18225036428
121190,116409.44620705393
121191,130353.77543499564
121192,137918.55880442873
121193,110408.82353747252
121194,107468.72173207293
121195,48752.73770130604
121196,53201.9889378404
121197,48507.391424173584
121198,48725.85270744044
121199,139206.3694811713
121200,97603.92580007305
121201,56088.257793987286
121202,103516.57829273943
121203,153024.92981285357
121204,110110.53753454315
121205,153656.88261469844
121206,110706.29434967655
121207,53940.60467593045
121208,130453.46233826068
121209,99718.81245940656
121210,128201.55105811414
121211,110191.4333609257
121212,140275.79393859734
121213,92993.2385392086
121214,97257.245190571
121215,93534.866640523
121216,110255.34454395087
121217,97376.3285444739
121218,134306.7934590539
121219,117650.10896433625
121220,53628.311182331796
121221,107796.11186123255
121222,49843.02286683024
121223,120287.62524744324
121224,124756.89695089721
121225,50440.40143980458
121226,109279.74228241263
121227,115851.23522946719
121228,94003.9232468032
121229,147133.51176412584
121230,49565.33731926203
121231,124925.00938199695
121232,118251.96873619869
121233,145247.54420404715
121234,143993.61387051377
121235,93652.22774651382
121236,127619.67490725883
121237,96651.70946343351
121238,93391.86237007547
121239,113843.74808944135
121240,120614.8096009555
121241,109412.14640519446
121242,148013.8483287319
121243,94244.21572994806
121244,48892.42910785209
121245,122231.32343669406
121246,60572.722976656725
121247,115606.95655518399
121248,120586.42990447934
121249,133044.1346520472
121250,135717.59996995094
121251,113125.66500559094
121252,50973.907947578715
121253,108100.47239515738
121254,115836.78611610702
121255,97289.6823072036
121256,97505.60274783241
121257,132394.32272630735
121258,48581.43887298238
121259,49030.28827014391
121260,130512.14358500925
121261,112939.79199823797
121262,121851.0820985177
121263,105473.0999322285
121264,109383.78032322243
121265,112638.50505112411
121266,116221.1037542209
121267,107084.54324657153
121268,120359.15860116684
121269,141068.14751582078
121270,50791.843567561904
121271,52994.959293879314
121272,139757.22369939016
121273,106589.95694547078
121274,119143.1777209543
121275,49278.01373509242
121276,147266.36907037447
121277,52101.19495216284
121278,131242.85937455867
121279,102381.51989133611
121280,50684.252359575745
121281,102924.78091690112
121282,48805.33841899114
121283,108254.54171400229
121284,148134.1192610114
121285,116801.2083838651
121286,134063.42324777355
121287,118556.5822538113
121288,124425.02809365498
121289,98505.27294744397
121290,132479.6636917075
121291,128201.55105811414
121292,134949.43133440192
121293,48814.83274948195
121294,122501.06452345218
121295,125106.93772871075
121296,49416.143289897285
121297,53797.523760914024
121298,52368.86222617164
121299,145765.7023768865
121300,120307.30939351844
121301,47912.46095680979
121302,61420.11019064989
121303,52716.72499562213
121304,87803.64610825991
121305,103295.18482546062
121306,134171.23083372996
121307,120647.51084029717
121308,119687.59125350436
121309,128165.50236249731
121310,116416.67029008595
121311,109607.81667157203
121312,94117.33855516798
121313,52959.685745002585
121314,118951.69432194039
121315,117738.19399698041
121316,143327.62603344404
121317,142176.92815385992
121318,53753.349109765935
121319,106563.79156005436
121320,101916.02650031104
121321,50152.96904203691
121322,91104.69333003502
121323,119680.45565916732
121324,51059.91472228083
121325,106525.43356129798
121326,92877.07164278356
121327,108449.04234763744
121328,147457.05111231084
121329,137115.9382010664
121330,102034.06165805712
121331,93686.00618015842
121332,111000.95881718349
121333,127639.91909937758
121334,53513.903128660866
121335,100919.10009766585
121336,93391.86237007547
121337,61864.92680483794
121338,53265.867590314614
121339,53165.35251293826
121340,150000.03139311282
121341,54076.73239596428
121342,48484.12321117723
121343,134891.42652806672
121344,124084.77253883056
121345,117771.36065148123
121346,115578.62584028725
121347,93516.23648296358
121348,131546.9655787016
121349,93417.41457981367
121350,88495.47796394168
121351,89028.31456808833
121352,55397.72605242659
121353,125091.08060395764
121354,58691.36449464927
121355,118785.5109783142
121356,48321.75070773979
121357,143580.62916032755
121358,101308.53258044038
121359,98077.98482962223
121360,60008.954748946555
121361,53329.874288996536
121362,51974.23307852289
121363,139753.46895974723
121364,48661.6532766729
121365,48524.71688683434
121366,52734.34805551659
121367,100089.99929617364
121368,50851.10479948028
121369,51816.69184717645
121370,111355.78500396188
121371,112719.34938162117
121372,141102.2064326548
121373,117344.50107076165
121374,50073.28900664322
121375,46111.7659116716
121376,50131.790531852486
121377,139151.6988923211
121378,48439.11181373061
121379,135610.42369777345
121380,93623.47973361197
121381,119471.34749451773
121382,108068.4599184942
121383,131849.51843534462
121384,48371.17316563952
121385,135929.98278936054
121386,107151.3923388308
121387,96977.10841232946
121388,135438.30562926613
121389,54090.807548811965
121390,56082.30492006478
121391,51658.56903577552
121392,52248.436569436715
121393,126570.06539722651
121394,117834.57260128664
121395,132048.575547151
121396,48546.59983261755
121397,130821.51304747991
121398,52617.44198576064
121399,151672.11245325787
121400,107036.51814960665
121401,88742.98264422233
121402,120408.9494413377
121403,50085.19395740129
121404,121027.98413835095
121405,51413.703615985934
121406,107924.28152053253
121407,51293.31753383916
121408,61368.922309032474
121409,48463.61032368204
121410,51690.87188817946
121411,47955.2053468845
121412,50738.11749364721
121413,136978.25457578193
121414,47338.82079773549
121415,131066.65724239587
121416,133984.94169027955
121417,135628.43519017118
121418,94538.73905177406
121419,52489.30267238809
121420,96707.46199777005
121421,49789.63844860042
121422,50477.05185356316
121423,91346.52951587162
121424,114717.7989003577
121425,132630.20025064558
121426,105786.2429324498
121427,128385.72894347765
121428,124103.46072011812
121429,98320.58140811224
121430,152101.58503012962
121431,49413.79720405111
121432,110435.49292759567
121433,106643.05335678747
121434,139461.3445755905
121435,96846.72587132476
121436,123443.59758947579
121437,137371.63503083828
121438,116616.10638667028
121439,150389.05815250447
121440,119612.44989226907
121441,157845.27222503227
121442,52742.103531132176
121443,160204.30791721947
121444,103371.19828310283
121445,49656.29081413599
121446,58915.99120361194
121447,130559.37330606589
121448,144862.63233801053
121449,51820.67804444063
121450,123627.61097274336
121451,120841.76969309639
121452,99776.86369789358
121453,124578.45854818766
121454,124241.57924629953
121455,50390.172281765066
121456,112217.82625469264
121457,140539.27002742636
121458,97987.40659179361
121459,121606.42238328567
121460,51742.46320222427
121461,48274.11715142481
121462,121560.84986049795
121463,53679.0777784563
121464,48827.17292460195
121465,123774.12944438889
121466,49840.44798043954
121467,119649.95783832784
121468,141394.5599161787
121469,98946.66208373537
121470,49057.65680547693
121471,130641.57455996047
121472,49205.61929905798
121473,135428.36940886133
121474,120643.98785131764
121475,48535.8472546076
121476,126042.7572039059
121477,132732.7625423164
121478,140123.67097771209
121479,50428.02068008632
121480,127504.79143519489
121481,155080.92295985034
121482,123037.80778616568
121483,121205.4329122066
121484,49292.560737326785
121485,127308.74205628685
121486,108891.67222675934
121487,108595.56741452131
121488,140897.39703448792
121489,139891.25209237105
121490,94995.13446672139
121491,52688.26194719538
121492,107097.63594846644
121493,111230.79967705824
121494,167218.41834664083
121495,132164.3949527908
121496,121133.2059867406
121497,51734.264710044685
121498,118018.6815808321
121499,98415.43822139529
121500,48905.40110468487
121501,107659.30283943829
121502,138000.42071566512
121503,126309.71487934681
121504,128272.78961941638
121505,54977.41678831336
121506,121101.06269237562
121507,59086.78246750036
121508,51261.68239771577
121509,115711.4267888118
121510,100215.19686576
121511,103237.34826859758
121512,139081.3240124208
121513,59710.366294896536
121514,123378.33889613496
121515,112556.82472633972
121516,118951.69432194039
121517,145333.71579499787
121518,138484.23384271585
121519,61457.67187893765
121520,46709.7646807348
121521,122957.90461402107
121522,51472.82792893965
121523,118417.49936809043
121524,125523.2150079905
121525,53331.06620644775
121526,127698.30944380851
121527,132726.2898102778
121528,110544.7177993148
121529,130526.19716422704
121530,134990.39805685365
121531,114426.26930994299
121532,137379.28881315692
121533,49945.34572313678
121534,122877.45034431957
121535,108658.0693765867
121536,56937.26772379586
121537,57592.15881689771
121538,98228.42185083136
121539,49059.77284816082
121540,119674.51443737799
121541,124495.91939055065
121542,113849.68931123067
121543,96823.17935400225
121544,100175.50192352284
121545,129855.16103995184
121546,89471.79292538195
121547,55860.63940319924
121548,55818.75342287289
121549,108538.45779736055
121550,128601.97504379961
121551,143554.11089638868
121552,145765.7023768865
121553,117103.17874224522
121554,52442.16712647276
121555,88930.19325180861
121556,134088.03110792447
121557,97314.82448573581
121558,49788.21718941658
121559,139567.7505685124
121560,113762.01646838177
121561,140239.14302965844
121562,108900.884520269
121563,106830.70564291306
